id,age,race_raw,sex,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_degree,two_year_recid,race
1186,24,Caucasian,1,0,0,0,1,0,1,0
1187,21,Caucasian,1,0,2,1,2,1,1,0
1191,22,Caucasian,1,0,0,0,0,1,1,0
1192,57,African-American,1,0,0,0,11,1,0,1
1193,48,Caucasian,1,0,0,0,0,1,0,0
1195,37,African-American,0,0,0,0,3,1,0,1
1196,31,Caucasian,1,0,0,0,0,0,0,0
1197,22,African-American,1,0,1,0,1,1,1,1
1198,31,Caucasian,1,0,0,0,2,0,0,0
1200,24,African-American,1,0,0,0,0,1,1,1
1202,32,African-American,1,0,0,1,22,1,1,1
1205,63,African-American,1,0,0,0,0,0,0,1
1209,20,Caucasian,1,0,0,2,0,1,0,0
1212,24,African-American,0,0,0,0,1,0,1,1
1213,36,African-American,0,0,0,0,1,0,0,1
1216,28,Caucasian,1,0,0,0,2,1,0,0
1217,36,African-American,1,0,0,0,3,1,1,1
1219,33,African-American,0,0,0,0,0,0,0,1
1220,39,African-American,1,0,0,0,0,1,0,1
1222,30,African-American,1,0,0,0,17,1,1,1
1225,24,African-American,1,0,0,0,1,1,1,1
1229,35,African-American,1,0,0,0,7,1,0,1
1230,24,African-American,1,0,0,1,0,1,0,1
1233,26,Caucasian,1,0,0,0,8,1,0,0
1235,28,African-American,1,0,0,0,14,1,1,1
1237,32,African-American,1,0,0,0,0,0,0,1
1238,32,Caucasian,0,0,0,0,1,0,1,0
1239,33,African-American,1,0,0,0,5,0,1,1
1240,29,African-American,1,0,1,0,16,1,0,1
1241,34,Caucasian,1,0,0,0,1,0,1,0
1243,43,Caucasian,1,0,0,0,0,0,0,0
1244,47,Caucasian,1,0,0,0,2,1,0,0
1246,25,African-American,1,0,0,0,3,0,1,1
1247,23,African-American,0,0,0,0,1,1,0,1
1248,39,Caucasian,1,0,0,0,2,0,0,0
1250,35,African-American,1,0,0,0,13,1,1,1
1254,43,African-American,1,1,0,0,20,1,0,1
1255,25,African-American,1,0,1,1,3,1,1,1
1256,48,African-American,1,1,0,0,25,1,1,1
1257,22,African-American,1,0,0,1,1,0,1,1
1258,52,African-American,1,1,0,0,9,0,1,1
1259,26,Caucasian,1,0,0,0,5,1,1,0
1260,67,African-American,1,0,0,0,4,0,1,1
1261,34,African-American,1,0,0,0,4,0,0,1
1262,56,Caucasian,1,0,0,0,4,0,0,0
1268,28,African-American,1,0,0,0,1,1,1,1
1269,29,African-American,1,0,0,0,2,0,0,1
1272,37,African-American,1,0,0,0,6,1,1,1
1275,51,Caucasian,1,0,0,0,0,1,0,0
1276,20,African-American,1,0,0,1,1,0,1,1
1280,26,Caucasian,1,0,0,0,4,0,1,0
1281,39,Caucasian,0,0,0,0,1,0,1,0
1282,21,African-American,1,0,0,1,1,1,0,1
1283,21,African-American,1,0,1,1,1,1,1,1
1286,24,Caucasian,1,0,2,0,3,1,1,0
1290,26,African-American,1,0,1,0,4,0,1,1
1292,48,Caucasian,1,0,0,0,1,1,0,0
1293,24,African-American,1,0,1,0,5,1,1,1
1295,26,Caucasian,1,0,0,0,0,1,0,0
1296,46,Caucasian,1,0,0,0,0,1,0,0
1298,24,African-American,1,0,1,1,7,0,0,1
1300,21,Caucasian,0,0,0,0,0,0,0,0
1303,24,African-American,1,0,0,0,1,1,1,1
1305,36,African-American,1,0,0,0,9,0,0,1
1306,30,African-American,1,0,0,0,5,1,1,1
1310,22,Caucasian,0,0,0,0,1,1,0,0
1313,25,African-American,1,0,0,0,0,1,1,1
1314,31,African-American,1,0,3,0,25,0,1,1
1315,24,African-American,1,0,0,0,0,1,0,1
1318,39,African-American,1,0,0,0,13,1,1,1
1323,30,African-American,0,0,0,0,4,1,0,1
1324,40,Caucasian,1,0,0,0,0,1,0,0
1325,52,African-American,0,0,0,0,0,1,0,1
1326,23,African-American,1,1,0,1,3,1,0,1
1328,26,African-American,0,0,0,0,1,0,0,1
1329,22,Caucasian,1,0,1,0,1,1,1,0
1330,42,Caucasian,1,0,0,0,3,1,0,0
1331,23,African-American,1,0,3,1,6,1,1,1
1334,28,African-American,1,0,0,0,1,1,0,1
1336,50,Caucasian,1,0,0,0,1,1,0,0
1342,32,African-American,1,0,0,0,1,1,0,1
1344,51,African-American,1,0,0,0,3,1,0,1
1345,19,Caucasian,1,0,0,0,1,0,1,0
1346,32,African-American,1,0,0,0,4,1,0,1
1347,31,Caucasian,0,0,0,0,1,1,1,0
1348,29,African-American,0,0,0,0,1,1,0,1
1351,26,African-American,1,0,0,0,9,1,1,1
1352,27,Caucasian,1,0,0,0,0,1,1,0
1353,52,Caucasian,1,0,0,0,1,1,1,0
1358,28,African-American,1,0,0,0,3,0,1,1
1360,32,African-American,1,0,0,0,3,1,1,1
1361,27,African-American,1,0,0,0,5,0,1,1
1366,42,Caucasian,0,0,0,0,0,0,0,0
1367,33,African-American,1,0,0,0,0,1,1,1
1369,28,Caucasian,0,0,0,1,3,0,0,0
1370,53,Caucasian,0,0,0,0,0,0,0,0
1372,24,Caucasian,1,0,0,0,0,1,0,0
1377,39,African-American,1,0,0,1,6,0,1,1
1379,22,African-American,1,0,0,0,1,1,1,1
1380,46,African-American,1,0,0,0,2,1,1,1
1382,25,African-American,1,0,0,0,0,0,0,1
1384,52,Caucasian,1,0,0,0,1,1,0,0
1385,28,African-American,1,0,0,0,4,0,1,1
1388,57,Caucasian,0,0,0,0,1,1,1,0
1393,49,African-American,1,0,0,0,3,1,1,1
1395,21,African-American,1,0,0,0,2,1,1,1
1396,32,African-American,1,0,0,0,19,1,1,1
1397,63,African-American,1,0,0,0,3,0,0,1
1399,29,Caucasian,1,0,0,0,2,1,0,0
1402,46,African-American,1,0,0,0,0,0,0,1
1408,28,African-American,1,0,0,0,10,0,1,1
1410,27,African-American,1,0,0,0,1,1,0,1
1419,33,Caucasian,0,0,0,0,1,0,0,0
1427,32,African-American,1,0,0,0,14,1,1,1
1428,24,African-American,1,0,0,0,2,1,0,1
1429,26,African-American,1,0,0,0,5,1,1,1
1431,25,Caucasian,1,0,0,0,1,1,0,0
1433,21,African-American,1,0,0,0,1,1,0,1
1435,25,African-American,1,0,0,0,2,0,1,1
1436,22,African-American,1,1,1,0,6,1,1,1
1438,26,Caucasian,0,0,0,0,0,1,0,0
1439,20,Caucasian,1,0,0,0,0,1,0,0
1441,30,African-American,1,0,0,0,1,0,1,1
1443,45,African-American,1,0,0,0,0,1,1,1
1445,33,African-American,1,0,0,0,7,1,1,1
1446,35,Caucasian,1,0,0,0,2,1,0,0
1447,41,Caucasian,1,0,0,0,5,1,0,0
1448,23,Caucasian,1,0,0,0,0,0,0,0
1452,21,Caucasian,0,0,1,0,0,0,1,0
1455,54,African-American,1,0,0,0,0,1,0,1
1456,27,African-American,1,0,0,0,10,1,1,1
1458,22,Caucasian,1,0,0,0,0,0,0,0
1461,23,African-American,1,0,0,0,2,1,1,1
1463,36,African-American,1,0,0,0,5,0,1,1
1467,29,African-American,1,0,0,1,10,1,1,1
1470,54,African-American,1,0,0,0,4,0,1,1
1471,22,Caucasian,1,0,0,0,2,0,1,0
1473,26,African-American,1,0,0,0,0,0,1,1
1474,20,African-American,0,0,0,0,0,1,0,1
1479,52,African-American,1,0,0,0,6,0,1,1
1481,29,African-American,1,0,0,0,0,1,0,1
1482,23,African-American,0,0,0,0,6,0,0,1
1483,35,African-American,1,0,0,0,1,0,0,1
1484,32,Caucasian,1,0,0,0,8,1,1,0
1485,21,African-American,1,0,0,0,1,0,1,1
1490,30,African-American,1,0,0,0,4,0,1,1
1491,30,African-American,0,0,0,0,3,1,0,1
1496,23,African-American,1,0,0,0,2,1,1,1
1497,32,Caucasian,1,1,0,0,8,1,0,0
1499,29,African-American,1,0,0,0,6,1,1,1
1501,42,Caucasian,1,0,0,0,0,0,0,0
1505,21,African-American,1,0,0,1,0,1,1,1
1508,22,African-American,0,0,0,0,0,0,0,1
1511,29,African-American,1,0,0,0,0,0,0,1
1513,30,African-American,1,0,0,0,6,1,1,1
1515,51,African-American,1,0,0,0,17,0,0,1
1520,24,Caucasian,1,0,0,0,2,1,0,0
1522,23,African-American,1,0,0,0,2,0,0,1
1526,36,African-American,1,0,0,0,5,1,0,1
1533,39,African-American,1,0,0,0,1,1,0,1
1534,29,African-American,1,0,0,0,2,1,0,1
1538,44,Caucasian,1,0,0,0,6,1,0,0
1540,25,African-American,1,0,0,0,2,1,0,1
1541,31,African-American,1,0,0,0,0,1,0,1
1542,35,African-American,1,0,1,0,17,0,1,1
1543,27,African-American,1,0,0,0,11,0,1,1
1545,33,African-American,1,0,0,0,1,1,0,1
1548,28,African-American,1,0,0,0,6,1,1,1
1550,60,Caucasian,1,0,0,0,1,1,0,0
1557,54,African-American,0,0,0,0,0,1,0,1
1559,24,Caucasian,1,1,2,0,3,0,0,0
1563,75,African-American,0,0,0,0,5,1,0,1
1565,36,African-American,1,0,0,0,16,1,1,1
1569,25,African-American,0,0,0,0,5,0,1,1
1571,46,Caucasian,1,0,0,0,0,1,0,0
1572,27,African-American,1,0,0,0,1,1,0,1
1575,28,African-American,1,0,0,0,3,0,1,1
1576,42,African-American,1,1,0,1,13,0,1,1
1577,59,African-American,1,0,0,0,2,0,0,1
1578,39,Caucasian,1,0,0,0,1,1,0,0
1581,46,Caucasian,1,0,0,0,5,0,0,0
1587,55,Caucasian,1,0,0,0,2,1,0,0
1588,35,African-American,1,0,0,0,1,0,1,1
1590,43,African-American,1,0,0,0,0,0,1,1
1591,53,Caucasian,0,0,0,0,0,0,0,0
1594,21,African-American,0,0,0,0,0,0,0,1
1595,55,African-American,1,0,0,0,17,1,1,1
1596,27,African-American,1,0,0,0,1,1,1,1
1597,40,African-American,1,0,0,0,0,1,0,1
1599,37,Caucasian,0,0,0,0,0,0,0,0
1601,32,Caucasian,1,0,0,0,2,0,1,0
1602,32,African-American,1,0,0,0,2,0,0,1
1604,36,African-American,1,0,0,0,4,0,1,1
1606,31,African-American,0,0,0,0,0,1,0,1
1607,26,African-American,0,0,0,0,4,1,1,1
1608,50,Caucasian,0,0,0,0,30,0,1,0
1611,47,African-American,1,0,0,0,4,1,0,1
1613,36,African-American,1,0,0,0,2,1,0,1
1615,38,Caucasian,0,0,0,0,0,1,0,0
1620,53,Caucasian,1,0,0,0,0,1,0,0
1622,53,African-American,1,0,0,0,2,1,0,1
1623,57,African-American,1,0,0,0,19,1,0,1
1624,22,African-American,1,0,0,0,5,1,1,1
1625,21,African-American,1,0,0,0,0,1,1,1
1626,26,African-American,1,0,0,0,0,1,1,1
1629,27,African-American,1,0,0,0,2,1,0,1
1630,49,Caucasian,0,0,0,0,4,1,0,0
1631,47,Caucasian,1,0,0,0,1,1,1,0
1632,30,African-American,1,0,0,0,8,1,1,1
1634,44,Caucasian,1,0,0,0,3,1,0,0
1637,34,African-American,1,0,0,0,1,1,0,1
1638,45,African-American,1,0,0,0,10,1,1,1
1640,50,Caucasian,1,0,0,0,2,0,0,0
1642,29,Caucasian,1,0,0,0,1,0,0,0
1643,26,Caucasian,1,0,0,0,0,1,0,0
1645,22,African-American,0,0,0,0,1,1,1,1
1648,49,Caucasian,1,0,0,0,0,1,0,0
1651,49,African-American,1,0,0,0,1,1,1,1
1652,59,Caucasian,1,0,0,0,2,1,0,0
1653,32,Caucasian,1,0,0,0,6,0,0,0
1655,24,African-American,1,0,0,2,1,0,1,1
1657,32,African-American,1,0,0,0,0,1,0,1
1660,27,African-American,1,0,0,1,9,1,1,1
1664,25,Caucasian,1,0,0,0,2,0,0,0
1667,20,Caucasian,1,0,0,0,0,0,1,0
1668,37,African-American,1,2,0,0,18,0,0,1
1669,30,Caucasian,0,0,0,0,5,1,1,0
1670,23,African-American,1,0,0,0,1,1,1,1
1672,20,African-American,0,0,0,0,0,1,0,1
1680,50,Caucasian,1,0,0,0,8,1,0,0
1681,50,African-American,1,0,0,0,7,1,0,1
1682,40,Caucasian,1,0,0,0,3,1,0,0
1684,24,Caucasian,0,0,0,0,2,1,0,0
1686,23,African-American,0,0,0,0,3,1,1,1
1689,54,Caucasian,1,0,0,0,3,0,1,0
1691,25,Caucasian,1,0,0,2,4,0,0,0
1692,46,Caucasian,1,0,0,0,1,0,0,0
1698,22,Caucasian,0,0,0,0,0,0,0,0
1699,32,Caucasian,0,0,0,0,1,1,0,0
1700,25,African-American,1,0,0,0,0,0,1,1
1702,33,African-American,1,0,0,0,16,1,1,1
1706,33,African-American,1,0,0,0,4,0,1,1
1707,24,African-American,1,0,0,0,0,1,0,1
1709,33,African-American,1,0,0,1,12,0,1,1
1710,37,Caucasian,1,0,0,0,0,0,0,0
1711,40,Caucasian,0,0,0,0,0,0,0,0
1715,43,African-American,1,0,0,0,9,1,1,1
1717,35,African-American,1,0,0,0,5,1,1,1
1718,25,African-American,1,0,1,0,11,1,1,1
1719,61,African-American,1,0,0,0,1,1,1,1
1727,52,African-American,0,0,0,0,1,1,0,1
1729,39,African-American,1,0,0,0,1,0,1,1
1730,47,African-American,1,0,0,0,5,1,0,1
1733,52,Caucasian,0,0,0,0,6,0,0,0
1735,37,Caucasian,1,0,0,0,0,0,0,0
1736,24,African-American,0,0,0,0,0,1,0,1
1737,34,African-American,0,0,0,0,14,1,0,1
1746,25,Caucasian,1,0,0,0,1,0,1,0
1749,62,Caucasian,0,0,0,0,0,0,0,0
1750,23,Caucasian,1,0,0,0,0,1,1,0
1752,60,Caucasian,0,0,0,0,0,1,0,0
1754,35,Caucasian,1,0,0,0,0,0,0,0
1755,24,African-American,0,0,0,0,0,1,0,1
1757,30,Caucasian,1,0,0,0,0,0,0,0
1760,35,Caucasian,1,0,0,0,4,1,1,0
1764,28,Caucasian,0,0,0,0,0,0,0,0
1768,56,African-American,1,0,0,0,0,1,0,1
1770,23,African-American,1,0,0,0,2,1,1,1
1774,23,Caucasian,1,0,1,0,1,0,0,0
1776,21,African-American,1,0,0,0,0,1,1,1
1780,35,African-American,0,0,0,0,2,1,0,1
1781,33,Caucasian,1,0,0,0,3,0,0,0
1786,41,African-American,1,2,1,0,9,0,0,1
1787,24,African-American,1,0,0,0,0,1,0,1
1791,28,African-American,1,0,0,0,9,1,1,1
1794,49,African-American,1,0,0,0,3,1,0,1
1796,21,African-American,1,0,0,0,0,1,1,1
1797,27,African-American,0,0,0,0,3,1,1,1
1800,50,African-American,1,0,0,0,4,0,0,1
1801,23,African-American,0,0,0,0,0,0,0,1
1803,34,Caucasian,1,0,0,0,0,0,0,0
1805,25,African-American,1,0,0,1,4,1,1,1
1806,33,Caucasian,0,0,0,0,2,1,1,0
1816,29,Caucasian,0,0,0,0,11,1,1,0
1817,32,African-American,0,0,0,0,6,1,1,1
1820,52,African-American,1,0,0,0,3,1,0,1
1821,26,Caucasian,0,0,0,0,3,0,0,0
1822,31,Caucasian,1,0,0,0,2,1,1,0
1829,30,Caucasian,0,0,0,0,0,1,0,0
1830,20,African-American,1,0,0,0,0,0,1,1
1834,31,Caucasian,1,0,0,0,0,1,0,0
1841,37,Caucasian,0,0,0,0,1,0,0,0
1844,49,Caucasian,1,0,0,0,8,1,1,0
1845,33,African-American,0,0,0,0,1,1,0,1
1847,42,African-American,1,0,0,0,0,0,0,1
1848,44,Caucasian,1,0,0,0,0,1,1,0
1849,28,African-American,1,0,0,0,5,1,1,1
1850,32,African-American,1,0,0,0,4,1,1,1
1852,28,African-American,1,0,0,0,7,1,1,1
1853,38,Caucasian,1,0,0,0,0,1,0,0
1854,38,African-American,1,0,0,0,3,1,0,1
1859,34,African-American,0,0,0,0,0,0,0,1
1860,21,Caucasian,1,0,0,0,1,1,1,0
1861,36,African-American,1,0,0,0,1,1,1,1
1862,29,African-American,1,0,0,0,0,0,1,1
1863,34,African-American,1,0,0,1,3,1,1,1
1864,38,African-American,1,0,0,0,1,0,0,1
1865,36,Caucasian,1,0,0,0,0,1,0,0
1868,23,African-American,1,0,0,0,0,0,0,1
1869,47,Caucasian,1,0,0,0,0,0,0,0
1870,20,African-American,1,0,0,0,0,1,0,1
1871,25,African-American,0,0,0,0,2,1,1,1
1872,35,African-American,1,0,0,0,0,0,0,1
1874,28,Caucasian,0,0,0,0,1,0,0,0
1877,24,African-American,1,0,0,0,2,0,1,1
1879,22,African-American,1,0,0,0,0,1,0,1
1886,60,African-American,1,0,0,0,12,1,0,1
1888,33,African-American,1,0,0,0,6,0,0,1
1890,34,African-American,1,0,0,0,2,0,1,1
1893,24,Caucasian,1,0,0,0,4,0,0,0
1894,27,African-American,1,0,0,0,0,0,1,1
1895,29,African-American,1,1,1,1,4,1,1,1
1897,21,Caucasian,1,1,0,1,1,1,1,0
1901,42,Caucasian,0,0,0,0,0,1,1,0
1904,32,African-American,1,0,0,0,1,1,0,1
1906,30,Caucasian,1,0,0,0,3,0,0,0
1907,22,African-American,1,0,0,0,1,1,1,1
1908,20,Caucasian,1,0,0,0,0,0,1,0
1909,57,Caucasian,1,0,0,0,0,0,0,0
1910,51,Caucasian,1,0,0,0,3,1,1,0
1913,21,African-American,1,0,0,0,0,1,0,1
1914,22,African-American,1,0,0,0,0,1,0,1
1915,35,African-American,1,0,0,0,4,1,1,1
1917,58,Caucasian,1,0,0,0,2,1,0,0
1919,32,Caucasian,0,0,0,0,0,1,1,0
1923,30,Caucasian,1,0,0,0,9,0,1,0
1924,20,African-American,1,0,0,0,0,1,1,1
1926,45,Caucasian,0,0,0,0,5,0,0,0
1927,31,African-American,1,0,0,0,4,1,1,1
1930,53,Caucasian,0,0,0,0,1,0,0,0
1931,44,Caucasian,1,0,0,0,0,0,0,0
1938,44,Caucasian,0,0,0,0,1,0,0,0
1939,21,Caucasian,1,0,0,0,0,1,1,0
1941,28,African-American,1,0,0,0,0,0,0,1
1942,28,Caucasian,1,0,0,0,2,0,0,0
1943,24,African-American,1,0,0,0,0,1,1,1
1945,28,African-American,1,0,0,0,0,1,0,1
1948,53,Caucasian,1,0,0,0,4,1,0,0
1951,20,African-American,1,0,0,0,1,1,0,1
1952,21,African-American,1,0,0,0,0,0,0,1
1954,37,Caucasian,1,0,0,0,1,0,1,0
1957,30,Caucasian,1,0,0,0,0,0,0,0
1961,26,Caucasian,1,0,0,0,2,1,1,0
1965,26,African-American,0,0,0,0,5,1,1,1
1967,39,African-American,0,0,0,0,1,1,0,1
1971,44,African-American,1,0,0,0,2,1,0,1
1972,45,Caucasian,1,0,0,0,0,0,0,0
1974,30,African-American,1,0,0,0,1,1,0,1
1976,23,Caucasian,1,0,0,0,6,1,1,0
1983,42,African-American,1,0,0,0,0,1,0,1
1987,54,Caucasian,1,0,0,0,4,0,0,0
1990,47,African-American,1,0,0,0,7,1,1,1
1993,26,Caucasian,1,0,0,0,0,1,1,0
1994,29,Caucasian,1,0,0,0,7,0,1,0
1995,51,Caucasian,1,0,0,0,7,1,1,0
1999,44,African-American,1,0,0,0,0,0,0,1
2002,49,Caucasian,1,0,0,0,12,0,0,0
2006,22,African-American,1,0,0,0,0,1,1,1
2009,32,African-American,1,0,0,0,4,0,1,1
2010,27,African-American,1,0,0,0,0,0,0,1
2014,30,Caucasian,1,0,0,0,0,0,0,0
2024,51,Caucasian,0,0,0,0,5,1,0,0
2026,27,African-American,1,0,0,0,4,1,1,1
2027,32,African-American,1,0,0,0,0,1,1,1
2029,43,African-American,1,0,0,0,2,1,0,1
2034,37,Caucasian,1,0,0,0,2,1,0,0
2035,26,African-American,1,0,0,0,0,1,1,1
2037,26,African-American,1,0,0,0,0,0,0,1
2042,58,African-American,0,0,0,0,4,1,0,1
2045,22,Caucasian,0,0,0,1,1,0,0,0
2048,21,African-American,1,2,0,1,2,1,1,1
2051,31,Caucasian,1,0,0,0,0,1,1,0
2052,43,Caucasian,1,0,0,0,2,1,0,0
2053,23,African-American,1,0,0,0,0,0,0,1
2054,25,Caucasian,1,0,0,0,0,1,0,0
2055,22,African-American,1,0,0,0,6,1,0,1
2056,30,African-American,1,0,0,0,6,1,0,1
2057,25,African-American,1,0,3,1,15,1,1,1
2058,20,African-American,1,0,0,1,0,1,1,1
2061,33,African-American,1,0,0,0,1,1,1,1
2062,59,African-American,1,0,0,0,1,1,0,1
2064,53,African-American,1,0,0,0,8,1,1,1
2065,34,Caucasian,1,0,0,0,2,0,0,0
2066,36,Caucasian,1,0,0,0,6,1,0,0
2069,23,African-American,1,0,0,0,0,1,0,1
2070,32,African-American,1,0,0,0,2,0,0,1
2071,32,African-American,1,0,0,0,11,0,1,1
2075,24,Caucasian,0,0,0,0,0,0,0,0
2076,30,African-American,1,0,0,0,7,1,1,1
2077,28,African-American,1,0,0,0,1,0,0,1
2078,43,Caucasian,1,0,0,0,4,1,1,0
2079,35,African-American,1,0,0,0,3,0,0,1
2083,19,African-American,1,3,0,0,2,1,1,1
2087,22,African-American,1,0,0,0,1,0,1,1
2089,29,African-American,1,0,0,0,0,1,0,1
2090,23,African-American,0,0,0,0,0,0,0,1
2093,33,Caucasian,0,0,0,0,0,0,0,0
2094,35,African-American,1,0,0,0,1,0,0,1
2095,53,Caucasian,1,0,0,0,0,1,0,0
2096,59,Caucasian,1,0,0,0,17,1,1,0
2098,48,Caucasian,0,0,0,0,0,0,0,0
2099,33,African-American,0,0,0,0,1,1,0,1
2100,44,Caucasian,1,0,0,0,0,0,0,0
2101,31,Caucasian,1,0,0,0,10,1,1,0
2103,28,African-American,1,0,0,1,2,1,1,1
2107,23,African-American,1,0,0,0,0,1,1,1
2109,26,Caucasian,1,0,0,0,0,1,0,0
2110,22,African-American,1,0,3,0,3,1,0,1
2111,29,African-American,1,0,0,0,0,0,0,1
2113,20,African-American,1,0,1,1,2,1,1,1
2115,44,Caucasian,1,0,0,0,0,0,0,0
2116,41,African-American,1,0,0,0,2,1,0,1
2121,28,African-American,0,0,0,1,4,1,0,1
2123,27,Caucasian,1,0,0,0,1,0,1,0
2125,31,Caucasian,1,0,0,0,7,0,0,0
2128,26,African-American,1,0,0,0,3,1,1,1
2129,20,African-American,1,0,0,2,0,1,0,1
2130,55,Caucasian,1,0,0,0,2,0,1,0
2131,36,African-American,1,0,0,0,0,1,0,1
2134,23,African-American,1,1,0,0,1,0,0,1
2138,34,African-American,1,0,2,1,19,1,1,1
2140,59,Caucasian,0,0,0,0,1,1,0,0
2141,37,Caucasian,1,0,0,0,0,1,1,0
2143,28,Caucasian,0,0,0,0,0,1,1,0
2147,31,African-American,1,0,0,0,0,1,0,1
2148,38,African-American,0,0,0,0,14,1,1,1
2149,33,African-American,1,0,0,0,0,1,1,1
2150,27,African-American,1,0,0,0,3,1,1,1
2151,25,Caucasian,1,0,0,0,2,0,1,0
2152,42,African-American,0,0,0,0,2,1,0,1
2153,22,African-American,1,0,0,0,3,1,1,1
2156,45,Caucasian,1,0,0,0,1,1,1,0
2157,21,African-American,0,0,0,0,1,0,1,1
2159,52,Caucasian,1,0,0,0,2,0,0,0
2161,29,Caucasian,1,0,0,0,0,0,0,0
2162,37,African-American,0,0,0,0,0,0,0,1
2163,34,Caucasian,1,0,0,1,0,1,0,0
2165,53,African-American,1,0,0,0,0,0,1,1
2166,30,African-American,0,0,0,0,8,1,1,1
2169,28,Caucasian,1,0,0,0,1,1,0,0
2170,21,African-American,1,0,0,0,1,1,0,1
2171,22,African-American,1,0,0,0,1,1,0,1
2176,42,Caucasian,1,0,0,0,1,0,1,0
2178,26,African-American,1,0,0,0,3,1,1,1
2179,54,African-American,1,0,0,0,9,0,0,1
2181,30,African-American,1,2,0,0,20,1,1,1
2182,26,African-American,0,0,0,0,1,1,1,1
2183,41,African-American,1,0,0,0,0,0,0,1
2184,23,Caucasian,1,1,0,1,5,0,1,0
2186,43,Caucasian,1,0,0,0,1,1,1,0
2188,22,African-American,1,0,0,0,0,0,1,1
2193,27,Caucasian,0,0,0,0,6,1,1,0
2194,42,African-American,0,0,0,0,2,0,0,1
2195,25,African-American,1,0,0,0,8,1,1,1
2196,49,African-American,1,0,0,0,4,0,0,1
2198,52,Caucasian,1,0,0,0,1,1,0,0
2201,60,Caucasian,0,0,0,0,2,1,0,0
2205,23,African-American,0,0,0,0,0,0,0,1
2206,30,African-American,1,0,0,0,2,0,0,1
2207,48,African-American,1,0,0,0,9,1,1,1
2208,32,African-American,1,0,0,0,2,1,1,1
2211,24,African-American,1,0,0,0,5,1,1,1
2215,22,African-American,1,0,0,0,3,1,1,1
2216,44,African-American,1,0,0,0,2,1,0,1
2217,32,Caucasian,1,0,0,0,3,1,0,0
2218,27,African-American,0,0,0,0,1,0,0,1
2220,52,African-American,1,0,0,0,15,0,1,1
2221,61,Caucasian,1,0,0,0,3,0,1,0
2222,69,African-American,1,0,0,0,3,0,0,1
2224,21,Caucasian,0,0,0,0,1,1,0,0
2226,31,Caucasian,1,1,0,0,2,0,1,0
2228,19,African-American,1,0,2,0,3,1,1,1
2231,24,African-American,1,0,5,0,12,0,1,1
2233,24,Caucasian,1,0,0,0,3,1,1,0
2235,30,Caucasian,1,0,0,0,6,1,0,0
2236,43,African-American,1,0,0,0,4,1,1,1
2237,24,African-American,1,0,0,1,4,1,0,1
2239,30,Caucasian,0,0,0,0,7,0,0,0
2240,25,African-American,1,0,0,0,5,1,1,1
2245,56,Caucasian,0,0,0,0,1,1,0,0
2246,21,African-American,1,0,0,0,1,1,0,1
2247,31,African-American,1,3,0,0,6,1,1,1
2248,23,African-American,0,0,0,0,1,1,0,1
2250,30,African-American,1,1,0,2,15,1,1,1
2256,64,Caucasian,1,0,0,0,0,1,0,0
2258,21,Caucasian,0,0,0,0,0,1,1,0
2259,36,African-American,1,0,0,0,5,1,0,1
2261,50,African-American,0,0,0,0,1,1,0,1
2262,23,African-American,1,0,0,0,0,0,1,1
2268,25,Caucasian,0,0,0,0,5,1,0,0
2274,54,Caucasian,1,0,0,0,14,0,1,0
2277,25,Caucasian,1,0,0,1,5,0,1,0
2278,63,Caucasian,1,0,0,0,0,0,1,0
2279,35,African-American,1,0,0,0,2,0,0,1
2283,25,African-American,1,0,0,0,8,0,1,1
2284,33,Caucasian,1,0,0,0,0,0,0,0
2285,29,African-American,1,0,0,0,7,1,0,1
2287,37,African-American,1,1,0,1,12,0,1,1
2289,20,Caucasian,0,0,2,1,3,0,1,0
2290,32,African-American,1,0,0,0,1,1,1,1
2291,72,Caucasian,1,0,0,0,1,0,0,0
2292,38,Caucasian,1,0,0,0,0,1,0,0
2293,40,Caucasian,1,0,0,0,0,1,0,0
2294,23,Caucasian,1,0,0,0,0,1,0,0
2297,21,Caucasian,1,0,0,0,5,1,1,0
2299,27,Caucasian,1,0,0,0,4,1,1,0
2300,55,Caucasian,1,0,0,0,13,1,1,0
2303,41,Caucasian,0,0,0,0,0,0,0,0
2306,56,Caucasian,1,0,0,0,1,0,0,0
2307,55,Caucasian,1,0,0,0,11,0,0,0
2310,28,African-American,1,0,0,0,3,1,0,1
2316,53,Caucasian,1,0,0,0,0,0,0,0
2317,27,African-American,1,0,0,0,6,1,1,1
2318,22,Caucasian,1,0,0,0,0,1,1,0
2320,22,African-American,0,0,0,1,0,1,1,1
2321,33,African-American,1,0,0,0,7,0,1,1
2322,34,African-American,1,0,0,0,15,1,0,1
2326,32,African-American,1,0,0,0,12,1,0,1
2327,47,African-American,1,4,0,1,14,1,1,1
2329,25,African-American,1,0,4,4,14,1,1,1
2332,56,Caucasian,1,0,0,0,0,1,0,0
2335,28,African-American,1,0,0,0,4,1,1,1
2336,20,African-American,1,2,0,0,2,1,1,1
2342,29,African-American,0,0,0,0,11,1,0,1
2343,72,Caucasian,1,0,0,0,3,1,0,0
2344,24,African-American,0,0,0,0,2,0,1,1
2349,45,African-American,1,0,0,0,3,1,0,1
2350,30,African-American,1,0,0,0,7,0,1,1
2352,45,African-American,1,0,0,0,0,0,0,1
2353,47,Caucasian,1,0,0,0,0,0,0,0
